"125184976579862530","apple","OTHER","One of the great #entrepreneurs has died. #Steve #Jobs has passed away. Our hearts go out to his family and everyone at @Apple"
"125085987431923713","apple","OTHER","@fashionNOGuilt haha! tomorrow should be less hectic too! 'cause everyone and their moms was at the @apple store today! ;]"
"126391727408947200","apple","OTHER","Dancing bear @apple store Lincoln center URL"
"126381904621600768","apple","OTHER","sail phoenix next stop----&gt; after quimera rock @apple house"
"126367728754884609","apple","OTHER","Chill lol RT @apple: 😂😂😂😂😂😂😂😂 RT @Styl_Standin: What is imessage??"
"126362562865528832","apple","OTHER","@LennyDubz you do know that @apple is not the company. and why u blasting me on #twitter???"
"126346004688674816","apple","OTHER","Love how @rogersbiz tell u they're not allowed to sell the 4s for $ more than @Apple but yet want $100 more for the 64G"
"126340074777489408","apple","OTHER","@apple bees w. @DEEJAY_TINYT :)"
"126310736577298432","apple","OTHER","@imightbewrong @apple @inthequeencity #teamapple"
"126270990459219968","apple","OTHER","So ya my ITunes is in Japanese??? @apple #lostasamothafucka"
"126195701704163328","apple","OTHER","@Notre4Dame @apple haha no fuck that its still took sux and a half hours and i have to be up at 7"
"126164921485492224","apple","OTHER","@Twitter CEO @DickC on @Apple, Privacy, Free Speech and @Google; Far From IPO URL"
"126149195957673984","apple","OTHER","@Karofsky @Apple how's that pear coming? oops i mmeant apple!"
"126097345124368385","apple","OTHER","Welp. RT @Tree @Apple you didn't fall too far from me, huh? RT @NikkiNotNiki Nia Long's mom is gorgeous.."
"125996653990772737","apple","OTHER","@MissHell23 Umm, pretty sure I typed @Apple, not you, but okies, why'd you do it, then? *grin*"
"125992545552576512","apple","OTHER","Perry ricks @Apple @Lenox URL"
"125826633713201152","apple","OTHER","@chachasikes @iphone @apple on the iphone4s???"
"125707107495452673","apple","OTHER","RT @Leahjanell: This Moment w/ @Shyah & @DianiGroves is brought to you by @NBA @Apple @Riesling oh and URL"
"125705666592641024","apple","OTHER","This Moment w/ @Shyah & @DianiGroves is brought to you by @NBA @Apple @Riesling oh and URL"
"125705646942330880","apple","OTHER","Partner with @apple. I&#39;d pay $50 for aniBulb. &quot;@washingtonpost: Would you pay $25 for this lightbulb? URL"
"125695680135172096","apple","OTHER","@chefreggie06 @rolandsmartin @Apple get ready Tampa Bay the Martin's are coming to town! Bring it on Buccaneers!"
"125647972087242754","apple","OTHER","Teach Different: iTeach Therefore iAm URL @apple @teachforus @teachforamerica #ipad #stevejobs"
"125361267555835905","apple","OTHER","New Arrivals and 70 percent off Clearance of Matching G URL @Scriptures @Apple @E @Book"
"125353260520443904","apple","OTHER","Today very cheap for Patio Furniture San Anton URL @Apple @Bags"
"125339193802100736","apple","OTHER","Find more the best Angel Christmas Tree O URL @Apple @Peeler"
"125336882862231552","apple","OTHER","Find more the best Maytag Washer Control Board deal.Check pric URL @Apple @Peeler"
"125333140414808065","apple","OTHER","Find more the best Cyst On Knee deal.Check price of best Cyst On Knee and offers now. URL @Apple"
"125325092841467904","apple","OTHER","Do not check other site for Uhmw Conveyor.Now you go best site of Uhmw Conveyor. URL @Pin @Cable @Apple"
"125321769203666944","apple","OTHER","Do not check other site for Ed Hardy Black Long Sl URL @Apple @Touch @Phones"
"125301831286013952","apple","OTHER","Hello you are find Mesh Jacket Motorcycle? Our site have more Mesh URL @Hardware @Apple @Pee"
"125232405517844481","apple","OTHER","@chriswglowe @apple @gadgetlab you can tell me tonight ;-) cracking open the vodka tonight if you fancy ?"
"125228207002759168","apple","OTHER","Buy more products of Hemp Jewelry Instructions now.Free ship URL @Apple @Peeler"
"125206785584922624","apple","OTHER","Today very cheap for Hemp For Fuel.And Free shipping for Hemp For Fuel too. URL @Apple @Peeler"
"125184213342367744","apple","OTHER","Discount Hemp Knots today.Cheap price too.Save money for best Hemp Knots. URL @Apple @Peeler"
"125082707389718529","apple","OTHER","Today very cheap for 2198597 Icemaker.And Free shipping for 2198597 Icemaker too. URL @Apple @Peeler"
"126534770095169536","google","OTHER","Took me months to decide, but tonight I have chosen #google over Amazon S3 for image storage solution."
"126534201880219648","google","OTHER","RT @spacecanard Today's the Day. ICS &lt;3 #android #google #samsung"
"126534020367519744","google","OTHER","The new Nexus looks good! UI feel a bit confusing but I guess Android users are ok with that! Now, try it :) #Google #android #nexusprime"
"126533948925952000","google","POS","Very nice trivia game by #Google. Helps you use their search better URL"
"126533885109600256","google","POS","Very nice trivia game by #Google. Helps you use their search better URL #fb"
"126533562781544448","google","OTHER","Cant build a website. Get a #Google website #Free ! URL"
"126533349727666176","google","POS","#Android ICS is looking pretty good. Not quite sure if its worth the 4.0 numbering leap. #google"
"126533166352699392","google","OTHER","RT @p1j Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar! URL #android #google #nexus #BigMAMA"
"126532897715929088","google","OTHER","Me too RT @MohamedG: Exciting day, It's Ice cream Sandwich day ;) #Google #Android"
"126531552367751169","google","OTHER","WOW the new #Google #Nexus is just beautiful. totally gonna boost google's market share in the smart phone market."
"126531180907601920","google","POS","hahaha integrated data usage manager... in sucha brilliant way, sleek design, superb and I'm only watching videos LOL #Google"
"126530945976238080","google","OTHER","I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?"
"126530924576907264","google","OTHER","Google Ice Cream Sandwich - sounds yummy! What do you think? URL #google #Android #ice cream sandwich"
"126530807891374082","google","OTHER","#Google Me!!!!!!!!"
"126530189579649024","google","OTHER","Exciting day, It's Ice cream Sandwich day ;) #Google #Android"
"126530027939569665","google","OTHER","Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar! URL #android #google #nexus #BigMAMA"
"126529770778411008","google","OTHER","@Bla1ze I was referring to #Google & #Icecreamsandwich. It looks amazing. What imo android was missing. I ... URL"
"126528982807089152","google","OTHER","URL Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus"
"126528978239496194","google","OTHER","Simply Amazing! URL #Google #Samsung #Galaxy #Nexus #Prime #Android4 #IceCreamSandwich"
"126528804192653312","google","OTHER","#Google has finally unveiled the much awaited #Android OS Ice Cream Sandwich & it sure looks good! URL"
"126528264117293056","google","OTHER","#google Finally!! All searches for logged in users will be on https! URL"
"126526219587039233","google","OTHER","#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics"
"126525469897146368","google","OTHER","RT @vattam: Man! I've fallen in love with Galaxy Nexus! #google #samsung #galaxynexus #android"
"126525368860540928","google","OTHER","When in doubt... #Google it!!!"
"126525172969766912","google","POS","[GReader Share] Five Reasons Why Google is Winning the War in Photosharing URL - #photography #fotografia #google+"
"126524301259194368","google","OTHER","RT @Assim99: Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology"
"126523731710443521","google","POS","RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ URL ..."
"126523530903953408","google","OTHER","Sorry #Apple #Google and #Samsung just made you look bad. #Android is king"
"126523525598162944","google","POS","Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ URL"
"126522990585315328","google","OTHER","#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph URL Who are they? #socialmedia"
"126522810821644288","google","OTHER","Not impressed much with the new Android update. But good signs: a readable font, emphasis on design, and less nerdiness. #google"
"126522714713370624","google","OTHER","Video: #Google wallet, see the wow effect URL"
"126522621251682304","google","OTHER","When I'm about to tweet something and I cant remember how to spell I go straight to #Google"
"126522262768726016","google","OTHER","Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology"
"126521286053724160","google","OTHER","#GOOGLE #ANDROID 4.0 out ;-) Available with #SAMSUNG nexus!"
"126520029410885632","google","OTHER","Maybe not the most efficient way to browse, but fun: #Google releases an Infinite Digital Bookcase URL by @MeghanKel"
"126519483752914944","google","OTHER","@jowyang it's difficult to pass up #google+ considering the social seo benefits of google+ vs facebook"
"126519329025040384","google","OTHER","Ice Cream Sandwich to stop carriers bullying smartphone users #google #android URL"
"126519123772588032","google","OTHER","I agree with @wellis68 that the ""Hangouts"" on #Google+ are friggin' awesome!”"
"126519017405030400","google","OTHER","URL - Ice Cream Sandwich to stop carriers bullying smartphone users #google #android URL"
"126518882939838464","google","OTHER","#google #galaxynexus #icecream great"
"126516779886456832","google","OTHER","Google Earth Helps Locate Salmonella Hotspots URL #google"
"126516304336257025","google","OTHER","#ThingsWeAllHate that person that acts like they know every fucking thing bitch you not #Google"
"126515760855134208","google","OTHER","#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google"
"126513620686352384","google","OTHER","Ice Cream Sandwich u r really delicious Can ditch iPhone for u that's for sure. #Google launches #Android4 aka #IceCreamSandwich :)"
"126513425043030016","google","OTHER","""Samsung and Google have closely collaborated to push the mobile experience forward. We are pleased to ... URL #Google+"
"126512728297844736","google","OTHER","RT @RoycinD: FINALLY ! Power + Volume = Screenshot. No more rooting required! #Google #ICS #galaxynexus"
"126512631937904640","google","OTHER","I want the new #google #galaxynexus. Android 4.0 is going to be the fucks"
"126512208451600384","google","OTHER","#Google #Nexus press conference URL #slick"
"126511545160171520","google","OTHER","S/O to #google for getting me through high school and college....you are appreciated"
"126511426926944256","google","OTHER","iScream u scream v all scream #android #IceCreamSandwich. A job well done by #google and a major game changer in the #mobile #OS space"
"126511000907288576","google","OTHER","@immad_immad #google, always thinking ahead"
"126510977335300096","google","OTHER","@VentureBeat I like the #google virtual bookcase thank you for sharing"
"126510551789604864","google","OTHER","#Google's #IceCreamSandwich was revealed. I'm getting an #Android whenever I get a new phone, but I'm keeping my #iPhone for now."
"126509929619132417","google","OTHER","#Android #Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is ""A Pleasure"" To Read URL #DhilipSiva"
"126509528287166464","google","OTHER","Fantastic work from #Samsung and #Google on the #GalaxyNexus superphone and the new #Android #ICS. Very impressive."
"126508433582211072","google","OTHER","I just add my profile on the #Google+ WebGL Globe project. Add yours ! URL vía @AddThis"
"126508393203642368","google","OTHER","... I think I should work for #MelaleucaTheWellnessCompany ... Probably the best company to work for .. oh and #Google"
"126507456019968000","google","OTHER","i love #google"
"126507105023819776","google","OTHER","#Google is the best invention ever!!"
"126506850781888512","google","OTHER","Can't wait for Ice Cream Sandwich. URL #android #google"
"126506410195431424","google","OTHER","i need a hookup, stop teasing me #google URL i want the new #nexus"
"126506064387637249","google","OTHER","well.....#google's #icecreamsandwich and new accompanying phone are, as usual, neat, but nothing ground-breaking"
"126505384428052481","google","OTHER","#Android #Google Device Frame Generator Updated For Galaxy Nexus - Your Screenshots Just Got Prettier URL #DhilipSiva"
"126505187752943616","google","OTHER","Mmm... #SmarterPhone RT @Android: Introducing Ice Cream Sandwich, the delicious new version of Android: URL #ICS #google"
"126505144878772224","google","OTHER","So so excited for all of the new Android features! Awesomeness :) #Android #ICS #Google #GalaxyNexus"
"126504782465732608","google","OTHER","#IceCreamSandwich went way and beyond what I expected. Can't wait to get it on my Nexus to play with! #Google"
"126504346639802368","google","OTHER","Cream on the inside, clean on the outside. Ice Cream phone job. #Google"
"126504216004005888","google","OTHER","#Google+ great for small businesses? I think so. The platform has some really beneficial features. Thoughts? URL"
"126504013939216384","google","OTHER","RT @Mr_Lister: Loves the new presentations tool for Google Docs - particularly themes and adding video via URL #google #sd33 #edchat #ed ..."
"126503946092158976","google","OTHER","brilliant WebGL Bookcase #google URL"
"126503805369069568","google","OTHER","#Google's like my wife - searches things for me and completes my sentences."
"126503790412181504","google","OTHER","#Android 4.0 Ice Cream: Introducing Galaxy Nexus. Simple, beautiful, beyond smart URL #Google"
"126503029548654593","google","OTHER","URL #google #nexus #prime &lt;3 #android"
"126502415322193920","google","OTHER","Interesting bookcase..RT @VentureBeat: #Google releases an Infinite Digital Bookcase URL by @MeghanKel"
"126502014560649216","google","OTHER","#google is my bff rite about now!"
"126501732443361280","google","OTHER","have to finish faster the only way is to google it!!!! #google :D"
"126501468902658048","google","OTHER","Good to see #Google finally turning their focus on user experience. URL #IceCreamSandwich #Android"
"126500614552289282","google","OTHER","ICS looks awesome, please let me have it on my phone! #android #google #motorola"
"126499965869625345","google","OTHER","Iphone 4s almost had me ... ALMOST !! Ice Cream Sandwich FTW !! URL #android #google"
"126499428965158912","google","OTHER","There you go - according to URL #Google+ is builtin to the OS/Nexus line? Smart move :)"
"126499145014980608","google","OTHER","Oh yes, and now - The Android Beam! Alright, I made the right decision to be on Team #Google, Team #Android!"
"126499143282737152","google","OTHER","I just add my profile on the #Google+ WebGL Globe project. Add yours ! URL via @AddThis"
"126498734409396224","google","OTHER","Thanks Android for admitting you're ugly. New font is a good start! #ics #google"
"126498608815149056","google","OTHER","Ice Cream Sandwich's Face Unlock really works! URL #icecreamsandwich #google #galaxynexus"
"126498587499696128","google","OTHER","I'm so ready for Ice Cream Sandwich! #ICS #Nexus #Google #Android #SiriWho? URL @GetGlue #Android"
"126497860752646146","google","OTHER","Just seen a taste of #Google's ice cream sandwich, now I want a bite"
"126497655785402368","google","OTHER","Probably the best #IceCreamSandwich (yet)! #Samsung and #Google's event live blog by @engadget! Why haven't I switched to #Android again?"
"126496772586610688","google","OTHER","RT @YashasJoshi: #android 4.0!! Ice Cream Sandwich will now make all other smartphone operating systems look outdated. #Androidbeam Wo ..."
"126496739531304960","google","OTHER","Instant photo sharing and the people app are what's best in Ice Cream Sandwich, IMO. #google #ics"
"126496342901133313","google","OTHER","The new android #Nexus phone makes the #iPhone look like a cheap toy at dollar store! #tcot #android #google #RealEstate @Burkepatch"
"126496262668292096","google","OTHER","Sweet Ice Cream Sandwich RT @Pocketlint Google Android 4.0 Ice Cream Sandwich officially detailed #google #ics URL"
"126496155856142336","google","OTHER","""@SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung""-I do!"
"126496005809127424","google","OTHER","Siri, which #Android device should I replace my #iPhone with? #Apple vs. #Google"
"126495843116265475","google","OTHER","The new Google Nexus page is live! - URL #nexus #google #android #icecreamsandwich"
"126495812724338688","google","OTHER","I'm most excited about Android beam & face detection unlock for Android ICS. #AndroidBeam #Google #IceCreamSandwich"
"126495283176685569","google","OTHER","Are you using #Google+ and #Linkedin yet? These are essential tools to get your company and/or you on the FIRST page of Google. Contact..."
"126494976396898305","google","OTHER","RT @SebasCoulombe: Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich ! #IceCreamSandwich #Google #Samsung"
"126494883367235585","google","OTHER","Introducing Galaxy Nexus. Simple, beautiful, beyond smart URL #android #ICS #google #samsung"
"126494838689513473","google","POS","So glad #Google adopted a design philosophy for #Android 4.0 a.k.a It shows soooo much! This is the polish I've been waiting for!"
"126494645281755136","google","OTHER","Thoughts on Android 4.0 #ICS? Excited to play with the new features. #android #google"
"126494573966016512","google","OTHER","Register now for your Galaxy Nexus :) URL #Android #Google"
"126494442290020352","google","OTHER","Wow! RT @dalmaer: WebGL infinite bookcase UI URL #google"
"126494339248562176","google","OTHER","Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich ! #IceCreamSandwich #Google #Samsung"
"126494221879357440","google","OTHER","Google ICS looks awesome, can't wait til it gets ported over to my evo, face unlock?! ... #android #google"
"126494100252925954","google","OTHER","#ICS is Sick, good work #google team"
"126494070385283072","google","OTHER","I gotta say, Google's got some pretty catchy advertisements for Android and Chrome. #google #android"
"126493889761787904","google","OTHER","@jessecablek I want it too. Now just wondering who will be carrying it in November. Or direct purchase from #google / #samsung"
"126493850914131968","google","OTHER","#Google's #Nexus really i wanna it now #Awesome"
"126493722916560896","google","OTHER","Well the event is now over, time to change my pants #Google #Android #Samsung #Jizz"
"126493648757071873","google","OTHER","I'm an iOs user but the #ICS is awesome, great job #google"
"126493639605092352","google","OTHER","Oh yeah I'm in I want one now #Google really did a great job #ICS"
"126493624270725120","google","OTHER","RT @ThatTechGuy92: LITERALLY HAD MY MIND BLOWN AWAY JUST NOW!!!!! #Google #Samsung"
"126493538945994752","google","OTHER","@BrandonMiniman @Jaime_Rivera I'm an iOs user but the #ICS is awesome, great job #google"
"126493495933403136","google","OTHER","#google + #motorola + #verizon = perfect combination! &lt;3"
"126493472931844096","google","OTHER","Loved the introduction of the Google Galaxy Nexus & Ice Cream Sandwich. Really looking forward to my new phone #android #ics #nexus #google"
"126493405760069632","google","OTHER","GO, GO, GO Ice Cream Sandwich developers! #Android SDK r14 is LIVE @ URL #Google"
"126493371790397440","google","OTHER","#android 4.0!! Ice Cream Sandwich will now make all other smartphone operating systems look outdated. #Androidbeam Wowww.. #google"
"126493265661919232","google","OTHER","yumyumyum...I want Ice Cream Sandwich... #google #android"
"126493192110612480","google","OTHER","Soon. Getting ready for the party. #google #android #icecreamsandwich URL"
"126493141271449600","google","OTHER","RT @SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung"
"126493101807239168","google","OTHER","All this talk about about how good #icecreamsandwich looks is making me hungry #google #omnomnomnom"
"126493034014720000","google","OTHER","iPhone users find the nearest trash for your device it's the correct place ! #Android #Apple #Google #iPhone"
"126492983968268289","google","OTHER","#Google / #Samsung #Galaxy #Nexus #ICS press release is now done, I'll go back to my regular tweeting intervals now :) I WANT IT!"
"126492981460082688","google","OTHER","Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung"
"126492970793971712","google","OTHER","Ready for some Ice Cream Sandwich! #google #android"
"126492838870515713","google","OTHER","LITERALLY HAD MY MIND BLOWN AWAY JUST NOW!!!!! #Google #Samsung"
"126492656124702721","google","OTHER","What I think about #AndroidIceCreamSandwich ? Thats the most delicious piece of sandwich ever. Get me it real fast #GOOGLE !"
"126492628152889344","google","OTHER","iphone users i reaaly feel sorry for you after i saw ice-cream sandwich #Android today, #Google #apple #Android #iPhone"
"126492595500236800","google","OTHER","Pretty big deal from #Samsung and #Google def can't wait to get my hands on the #GalaxyNexus and #ICS"
"126492495394775043","google","OTHER","I cannot wait for a new #ICS phone!!! #Google #android"
"126492415749128192","google","OTHER","RT @eboyee: Dostupan SDK - WOW R.E.S.P.E.C.T. #Google #IceCreamSandwich"
"126492266016673794","google","OTHER","Dostupan SDK - WOW R.E.S.P.E.C.T. #Google #IceCreamSandwich"
"126492259993657345","google","OTHER","OMG the #Android 4.0 SDK is available NOW @ URL #Google"
"126492242373386240","google","OTHER","The new #Samsungnexus and 4.0 OS make the #iPhone4s look like an old bag phone. Nice job #Google and #Samsung."
"126492101549621249","google","OTHER","Calling all #marketing executives in #houston - sign up for #google #training - URL - I can't wait to be there for the week"
"126492040954527744","google","OTHER","Android Beam - sharing contacts, articles, files, and games, pretty cool #Google #ICS"
"126492009748889600","google","OTHER","Slick beam capabilities included in Android 4.0. Touch 2 devices together and select ""Beam"" and content is transferred #Google #Android #ICS"
"126491707247300608","google","OTHER","really digging the #UI of of ""#Quick #Response"" from #Google android great for politely declining calls lol"
"126491689396338688","google","OTHER","goodbye Bump ... #Google #ICS"
"126491556831182848","google","OTHER","@WPdesignteam @joebelfiore @windowsphone - You guys just taught #Google #Android how to design a decent phone. So much Metro. Good Job guys!"
"126491420260442112","google","POS","People App in #ICS looks promising! As usual #Google is good at integrating different apps and make it a total new user experience!"
"126491304036278272","google","OTHER","On a positive note, advanced control of your data usage is a really great idea ;) #google #nexus"
"126491109982613505","google","OTHER","#google #icecreamsandwich totally blowing #Apple iShit away..."
"126491084854530049","google","OTHER","I love Ice Cream Sandwich :) #Android #Google #Samsung"
"126491009558392832","google","OTHER","#NerdBoner in full effect. Watching #Samsung #Google #NexusPrime #IceCreamSandwich live event! URL"
"126490970803027969","google","OTHER","Great, live contact management, quick contact card, add people directly to.your home screen #Android4.0 #Google"
"126490696214511616","google","OTHER","#Google has done it again ..... #IceCream Sandwich"
"126490548306579457","google","OTHER","New contact app builds on a magazine style layout and aggregates contact info from multiple sources. Very slick. #Google #Android #ICS"
"126490282878443520","google","OTHER","Nexus Prime looks NICE. #google #android"
"126490137944268800","google","OTHER","New Galaxy Nexus: Video looks awesome! #nexus #samsung #google #android bit.ly/nEJbyE"
"126489924596793345","google","OTHER","Infinite Spiral Bookcase for #Google Books looks amazing, interested to see where it is headed: URL"
"126489848004608000","google","OTHER","New Galaxy Nexus: App Improvements - Inbuilt Panoramic Pictures #nexus #samsung #google #android bit.ly/nEJbyE"
"126489841096597504","google","OTHER","With the new #Google #Android 4.0 Ice-Cream Sandwich, you can take Panorama picture right Out-of-the-Box... SWEET!"
"126489671730597888","google","OTHER","Camera app now has Panorama capabilities! #Google #Android #ICS"
"126489564415131649","google","OTHER","Sounds tasty. :-P RT @mensacats: #Google Launches #Android Ice Cream Sandwich OS: URL"
"126489424807735296","google","OTHER","I want some of these #google toys"
"126489397507014656","google","OTHER","Good god the camera app in Icecream Sandwich is amazing.. and that camera is FAST! #samsung #google #android #galaxyNexus"
"126489393526616064","google","OTHER","Better gallery app to be included with Android 4.0 as well. #Google #Android #ICS"
"126489263025033216","google","OTHER","#ics shutter speed is insane! Wow! Two thumbs up #google"
"126489200567664640","google","OTHER","Android 4.0 FINALLY includes photo editing tools. #Google #Android #ICS"
"126489182263721984","google","OTHER","New Galaxy Nexus: OS /Hardware Improvements - Camera Zero Shutter Lag #nexus #samsung #google #android bit.ly/nEJbyE"
"126489085102661632","google","POS","Data Usage feature looks amazing and useful! #Google #GalaxyNexus"
"126489066077302784","google","OTHER","Wow, very fast camera on Galaxy Nexus - faster than N9 i think :o #google"
"126488933772169216","google","OTHER","RT @Mrgareth: ""Top Three 'playing nice' scores were #Google, #Salesforce and #Xero"" in @itnews_au ""Which #Clouds Play Nice"" report: http ..."
"126488863374983168","google","OTHER","The new camera app along with the ""zero delay"" camera on the Galaxy Nexus is very nice! #Google #Android #ICS"
"126488589046517760","google","OTHER","Unbelievable Data Usage info on Ice Cream Sandwich #icecreamsandwich #googland #google #android #ics"
"126488572772622336","google","OTHER","Data usage in ICS.. Looks like I don't need Watchdog 3G Pro anymore.. hah! #Android #ICS #Google"
"126488519265894400","google","OTHER","This Data Usage feature looks amazing on ICS. #android #samsung #google #GALAXYNexus"
"126488454921068544","google","OTHER","Icecream Sandwich looking good so far. #android #google"
"126488447098695680","google","OTHER","@kymbersanden #google my favorite study guide"
"126488384410619906","google","OTHER","Ice cream Sandwich looks awesome #Google #ICS."
"126488304341360640","google","OTHER","New Galaxy Nexus: OS Improvements - Data Usage tools inbuilt #nexus #samsung #google #android bit.ly/nEJbyE"
"126488294325370880","google","OTHER","#Google #Android Icecream Sandwich OS for Nexus Prime Released! [LIVE BLOG] | URL #technology #hk"
"126488282862338049","google","OTHER","I love the messages and emails on display at the ice cream sandwich event..""Peanuts are neither peas nor nuts. Discuss"" #samsung #google"
"126488249739915264","google","OTHER","what i love about #GOOGLE it always shows me that am not the only retarded person on this planet when am searching for stupid things :D"
"126488202935664640","google","OTHER","RT @SamsungMobileCA: #GALAXYNexus has arrived! #Samsung #Google"
"126488018616987648","google","OTHER","New calendar app with pinch to zoom capabilities. Far superior to the current one! #Google #Android #ICS"
"126487844830191617","google","OTHER","New Galaxy Nexus: App Improvements - Gmail offline search of last 30 days #nexus #samsung #google #android bit.ly/nEJbyE"
"126487738684948480","google","OTHER","#WOW, the new #Android and #AndroidBrwoser are AWSOME, congratulation #Google and #Samsung, MAYBE better than iOS 5"
"126487523366150144","google","OTHER","I love how it syncs your #Chrome bookmarks with your phone! #icecreamsandwich #google"
"126487508589621248","google","OTHER","Thank god Gmail app has been redesigned under Android 4.0. Conversations automatically expanded. #Google #Android #ICS"
"126487332865056768","google","OTHER","Seriously!? Why do I still find the yellow pages ph book at my doorstep? These days I just #google it on my iphone."
"126487172487462912","google","OTHER","#excellent #AngryBirds #Google #Chrome #Commercial 1080p HD URL via @youtube"
"126487153655029760","google","OTHER","Watching the Android announcement from Google and Samsung. IceCream Sandwich looks really interesting. URL #google #android"
"126487090723700737","google","OTHER","As an iPhone user, I think the Samsung Nexus Galaxy looks great. And Ice Cream Sandwich looks fantastic. URL #Google"
"126487082905518081","google","OTHER","WHAT!!!!!! #Google #Chrome syncs with your #Android device's bookmarks!?!?! NICE!"
"126486849706401792","google","OTHER","The Samsung Galaxy Nexus and Ice Cream Sandwich are sick! #android #icecreamsandwich #google"
"126486332104130561","google","OTHER","Inline keyboard spell check is nice #ICS with native voice dictation. #Android #Google"
"126486322675318784","google","OTHER","I can't wait to get the new #Galaxy #Nexus with #IceCreamSandwich... best yet it supports my #Google Wallet URL via @cnet"
"126485171280166913","google","OTHER","ICS on the Galaxy Nexus has very smooth and responsive screen and widget navigation. #Google #Android #ICS"
"126484977176158208","google","OTHER","New Galaxy Nexus: OS Improvements - Built on Ice Cream Sandwich version of Android #nexus #samsung #google #android bit.ly/nEJbyE"
"126484769285480448","google","OTHER","New Galaxy Nexus: OS Improvements - Stacks & Scrolling introduced for widgets for richer content #samsung #google #android bit.ly/nEJbyE"
"126484631389356032","google","OTHER","Updated live wallpaper. Virtual buttons that disappear when you are in full screen mode. More awesome widgets. #Android #Google"
"126534476875567104","google","OTHER","There are too many #google services that do not work when you are a #googleapps user. #googleplus above all + profiles + #plusone"
"126533446293127168","google","OTHER","Starting to doubt #google android policy: no released android sources since 2.3.3! Curious for an opensource project to say the least..."
"126527166195314688","google","OTHER","Did #Google really just highlight a new font #Roboto as part of their #ICS announcement for #Android...?! Seriously."
"126526648928579584","google","OTHER","RT @businessuplift: Why #facebook and #google have got it wrong URL"
"126520337289580544","google","OTHER","is mulling #google+ but hmmm, just aint shore bout nuther social media profile."
"126518920122335233","google","OTHER","ATHEN's review of #Google Docs #accessibility shows a lot of work needs to be done. URL #a11y HT @chadleaman"
"126517970179600385","google","NEG","Gonna dump one of my gmail accounts. not only do I get tons of spam I get tons of false positives. Not cool. #Google"
"126517608697708545","google","OTHER","The awkward moment when google #chrome take a hell of a lot time to load #googleplus #google"
"126516572343910400","google","OTHER","#Google #Cloud Service Blackouts Threaten Cloud Users: During a 30-day period in August and September, for ... URL #TCN"
"126516408317251585","google","OTHER","Why Google+ Has Uphill Battle Vs. Facebook: Sean Parker URL #google"
"126515822750478337","google","OTHER","RT @LCmediaHouse: 4chan's Chris Poole: #Facebook & #Google Are Doing It Wrong URL | via @RWW #socialmedia"
"126515697181409280","google","OTHER","Lecture Notes in Financial Economics pdf ebook: URL #google"
"126514511862706176","google","OTHER","I hate tron theme #Google #ICS"
"126507644742672384","google","OTHER","Now, really #google how hypocritical is this? URL #analytics"
"126506609823334400","google","NEG","Codename or not, awesome or not, I have a hard time taking ANYTHING called 'Ice Cream Sandwich' seriously. #google #android #sticky #melts"
"126505594290057216","google","OTHER","RT @IAmDkT: The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google"
"126503098071007232","google","OTHER","#Google introduce new Android tablet called 'Ice Cream Sandwich'? I'm a #Singaporean, and I'm (very) confused."
"126502732369629184","google","OTHER","#ICS introduces Facial recognition to unlock phone, however - the demo didn't go as URL #Google Goof up! #Android"
"126502274204831744","google","OTHER","Ice cream sandwich, really #google?"
"126501869920075776","google","NEG","@kursed #Google is terrible at presentations. Hated the terrible camera interference from the huge screen behind the speakers. #headache"
"126499555742203904","google","OTHER","just watched the #GalaxyNexus announcement by #Google and #Samsung.. The only thing keeping me from buying? It's only on #Verizon. #FAIL"
"126497996350304257","google","OTHER","@MrTonySays I tried to #Google the word #Visigoth and apparently #Google didn't know either cause my phone froze."
"126497929593761792","google","OTHER","RT @SHlFT: dear #google & #samsung... learn some presentation 101 first. please."
"126497514168922112","google","OTHER","The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google"
